reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(C)COc1ccc(C=O)cc1,5-methylpyridin-2-amine|isocyanocyclohexane|4-(2-methylpropoxy)benzaldehyde,CC(C)COc1ccc(cc1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-6-methyl-2-[4-(2-methylpropoxy)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.[B](c1ccc(c(C=O)c1F)[Cl])(O)O,5-methylpyridin-2-amine|isocyanocyclohexane|(4-chloro-2-fluoro-3-formylphenyl)boronic acid,[B](c1ccc(c(c1F)c1c(NC2CCCCC2)n2cc(C)ccc2n1)[Cl])(O)O,"[4-chloro-3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-fluorophenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CCc1cc(CC)cc(C=O)c1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3,5-diethylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",CCc1cc(CC)cc(c1)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-2-(3,5-diethylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(CC=O)Cc1ccccc1,5-methylpyridin-2-amine|isocyanocyclohexane|4-phenylbutanal,Cc1ccc2nc(CCCc3ccccc3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(3-phenylpropyl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(c(c1)O)I)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-hydroxy-4-iodobenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(c(c3)O)I)c(NC3CCCCC3)n2c1,"5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2-iodophenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1cc(ccc1C=O)N1CCOCC1,5-methylpyridin-2-amine|isocyanocyclohexane|2-methoxy-4-morpholin-4-ylbenzaldehyde,Cc1ccc2nc(c3ccc(cc3OC)N3CCOCC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(2-methoxy-4-morpholin-4-ylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](Oc2ccccc2C=O)O1)O)O)O)O,"5-methylpyridin-2-amine|isocyanocyclohexane|2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybenzaldehyde",Cc1ccc2nc(c3ccccc3O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O)c(NC3CCCCC3)n2c1,"(2S,3R,4S,5S,6R)-2-[2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1cc(C=O)c(cc1[Br])F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-bromo-2-fluoro-5-methylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cc(C)c(cc3F)[Br])c(NC3CCCCC3)n2c1,"2-(4-bromo-2-fluoro-5-methylphenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1cc(C=O)ccc1[Cl],5-methylpyridin-2-amine|isocyanocyclohexane|4-chloro-3-methoxybenzaldehyde,Cc1ccc2nc(c3ccc(c(c3)OC)[Cl])c(NC3CCCCC3)n2c1,"2-(4-chloro-3-methoxyphenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
COc1ccc(cc1)C(C=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-(4-methoxyphenyl)-2-oxoacetaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(C(c3ccc(cc3)OC)=O)c(NC3CCCCC3)n2c1,"[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-(4-methoxyphenyl)methanone",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CCOc1cc(C=O)ccc1F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-ethoxy-4-fluorobenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,CCOc1cc(ccc1F)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-2-(3-ethoxy-4-fluorophenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(CO)c1ccc(C=O)cc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-(2-hydroxyethyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(CCO)cc3)c(NC3CCCCC3)n2c1,"2-[4-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]phenyl]ethanol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(cc1)S(F)(F)(F)(F)F)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-(pentafluoro-lambda6-sulfanyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3)S(F)(F)(F)(F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[4-(pentafluoro-λ6-sulfanyl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1c(cc(C=O)c(c1[Br])O)[N+]([O-])=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-bromo-2-hydroxy-4-methyl-5-nitrobenzaldehyde,Cc1ccc2nc(c3cc(c(C)c(c3O)[Br])[N+]([O-])=O)c(NC3CCCCC3)n2c1,"2-bromo-6-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-3-methyl-4-nitrophenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1c(cc(C=O)c(c1[N+]([O-])=O)O)[Cl],5-methylpyridin-2-amine|isocyanocyclohexane|5-chloro-2-hydroxy-4-methyl-3-nitrobenzaldehyde,Cc1ccc2nc(c3cc(c(C)c(c3O)[N+]([O-])=O)[Cl])c(NC3CCCCC3)n2c1,"4-chloro-6-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-3-methyl-2-nitrophenol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C1[C@@H](C=O)[C@@H]1c1ccccc1,"5-methylpyridin-2-amine|isocyanocyclohexane|(1R,2R)-2-phenylcyclopropane-1-carbaldehyde",Cc1ccc2nc(c(NC3CCCCC3)n2c1)[C@@H]1C[C@H]1c1ccccc1,"N-cyclohexyl-6-methyl-2-[(1R,2R)-2-phenylcyclopropyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(Cc1cccc(c1)[Br])C=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-(3-bromophenyl)propanal,Cc1ccc2nc(CCc3cccc(c3)[Br])c(NC3CCCCC3)n2c1,"2-[2-(3-bromophenyl)ethyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(cc1)c1cccc(c1)[Cl])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,4-(3-chlorophenyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc(cc3)c3cccc(c3)[Cl])c(NC3CCCCC3)n2c1,"2-[4-(3-chlorophenyl)phenyl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CCN(C1)c1cccc(c1C=O)F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-fluoro-6-pyrrolidin-1-ylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3c(cccc3F)N3CCCC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(2-fluoro-6-pyrrolidin-1-ylphenyl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cnc(c2ccccn2)nc1)=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-pyridin-2-ylpyrimidine-5-carbaldehyde,Cc1ccc2nc(c3cnc(c4ccccn4)nc3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(2-pyridin-2-ylpyrimidin-5-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1c(ccc2c1cccn2)O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|6-hydroxyquinoline-5-carbaldehyde,Cc1ccc2nc(c3c(ccc4c3cccn4)O)c(NC3CCCCC3)n2c1,"5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]quinolin-6-ol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1cn(cn1)C(c1ccccc1)(c1ccccc1)c1ccccc1)=O,5-methylpyridin-2-amine|isocyanocyclohexane|1-tritylimidazole-4-carbaldehyde,Cc1ccc2nc(c3cn(cn3)C(c3ccccc3)(c3ccccc3)c3ccccc3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(1-tritylimidazol-4-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(CNC(=O)OCc1ccccc1)C=O,5-methylpyridin-2-amine|isocyanocyclohexane|benzyl N-(3-oxopropyl)carbamate,Cc1ccc2nc(CCNC(=O)OCc3ccccc3)c(NC3CCCCC3)n2c1,"benzylN-[2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]ethyl]carbamate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(=C(C=O)[Br])c1ccccc1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-bromo-3-phenylprop-2-enal|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(C(=Cc3ccccc3)[Br])c(NC3CCCCC3)n2c1,"2-(1-bromo-2-phenylethenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cccc2cccc(C(O)=O)c12)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,8-formylnaphthalene-1-carboxylic acid|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cccc4cccc(C(O)=O)c34)c(NC3CCCCC3)n2c1,"8-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]naphthalene-1-carboxylicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CCOc1ccc2ccccc2c1C=O,5-methylpyridin-2-amine|isocyanocyclohexane|2-ethoxynaphthalene-1-carbaldehyde,CCOc1ccc2ccccc2c1c1c(NC2CCCCC2)n2cc(C)ccc2n1,"N-cyclohexyl-2-(2-ethoxynaphthalen-1-yl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.Cc1ccc2cc(C=O)c(nc2c1)[Cl],5-methylpyridin-2-amine|isocyanocyclohexane|2-chloro-7-methylquinoline-3-carbaldehyde,Cc1ccc2cc(c3c(NC4CCCCC4)n4cc(C)ccc4n3)c(nc2c1)[Cl],"2-(2-chloro-7-methylquinolin-3-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc(C(O)=O)s1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,5-formylthiophene-2-carboxylic acid|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c(NC3CCCCC3)n2c1)c1ccc(C(O)=O)s1,"5-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]thiophene-2-carboxylicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1CN(CCN1)c1ccc(cc1C=O)C(F)(F)F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,2-piperazin-1-yl-5-(trifluoromethyl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cc(ccc3N3CCNCC3)C(F)(F)F)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[2-piperazin-1-yl-5-(trifluoromethyl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccccc1c1nccs1)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"2-(1,3-thiazol-2-yl)benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3ccccc3c3nccs3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-[2-(1,3-thiazol-2-yl)phenyl]imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cc(cc(c1)[Br])[N+]([O-])=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,3-bromo-5-nitrobenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cc(cc(c3)[Br])[N+]([O-])=O)c(NC3CCCCC3)n2c1,"2-(3-bromo-5-nitrophenyl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C=O)c1c(ncnc1[Cl])[Cl],"5-methylpyridin-2-amine|isocyanocyclohexane|2-(4,6-dichloropyrimidin-5-yl)acetaldehyde",Cc1ccc2nc(Cc3c(ncnc3[Cl])[Cl])c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[(4,6-dichloropyrimidin-5-yl)methyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COc1ccc(cc1)c1cc(C=O)no1,"5-methylpyridin-2-amine|isocyanocyclohexane|5-(4-methoxyphenyl)-1,2-oxazole-3-carbaldehyde",Cc1ccc2nc(c3cc(c4ccc(cc4)OC)on3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[5-(4-methoxyphenyl)-1,2-oxazol-3-yl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1c[nH]c2cccc(c12)[N+]([O-])=O)=O,5-methylpyridin-2-amine|isocyanocyclohexane|4-nitro-1H-indole-3-carbaldehyde,Cc1ccc2nc(c3c[nH]c4cccc(c34)[N+]([O-])=O)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(4-nitro-1H-indol-3-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(C)n1ccc(C=O)c1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,1-tert-butylpyrrole-3-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccn(c3)C(C)(C)C)c(NC3CCCCC3)n2c1,"2-(1-tert-butylpyrrol-3-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1nc2ccccc2s1)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|1,3-benzothiazole-2-carbaldehyde",Cc1ccc2nc(c(NC3CCCCC3)n2c1)c1nc2ccccc2s1,"2-(1,3-benzothiazol-2-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1c(cnc(c1[Cl])[Cl])[Cl])=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2,3,5-trichloropyridine-4-carbaldehyde",Cc1ccc2nc(c3c(cnc(c3[Cl])[Cl])[Cl])c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(2,3,5-trichloropyridin-4-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C1Oc2ccc(c(C=O)c2O1)[Br],"5-methylpyridin-2-amine|isocyanocyclohexane|5-bromo-1,3-benzodioxole-4-carbaldehyde",Cc1ccc2nc(c3c(ccc4c3OCO4)[Br])c(NC3CCCCC3)n2c1,"2-(5-bromo-1,3-benzodioxol-4-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
[B](c1c(C=O)cco1)(O)O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,(3-formylfuran-2-yl)boronic acid|5-methylpyridin-2-amine|isocyanocyclohexane,[B](c1c(cco1)c1c(NC2CCCCC2)n2cc(C)ccc2n1)(O)O,"[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]furan-2-yl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(C=O)N1C(c2ccccc2C1=O)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2-(1,3-dioxoisoindol-2-yl)acetaldehyde",Cc1ccc2nc(CN3C(c4ccccc4C3=O)=O)c(NC3CCCCC3)n2c1,"2-[[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]methyl]isoindole-1,3-dione",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.COC(c1cc(cc(c1C=O)OC)OC)=O,"5-methylpyridin-2-amine|isocyanocyclohexane|methyl 2-formyl-3,5-dimethoxybenzoate",Cc1ccc2nc(c3c(cc(cc3OC)OC)C(=O)OC)c(NC3CCCCC3)n2c1,"methyl2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-3,5-dimethoxybenzoate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.[B](c1cc(C)cc(C=O)c1)(O)O,5-methylpyridin-2-amine|isocyanocyclohexane|(3-formyl-5-methylphenyl)boronic acid,[B](c1cc(C)cc(c1)c1c(NC2CCCCC2)n2cc(C)ccc2n1)(O)O,"[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-5-methylphenyl]boronicacid",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1ccc2c(ccc(c2n1)O)[N+]([O-])=O)=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,8-hydroxy-5-nitroquinoline-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3ccc4c(ccc(c4n3)O)[N+]([O-])=O)c(NC3CCCCC3)n2c1,"2-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-5-nitroquinolin-8-ol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1c(C=O)c(c2ccc(cc2)[Cl])no1.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3-(4-chlorophenyl)-5-methyl-1,2-oxazole-4-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3c(c4ccc(cc4)[Cl])noc3C)c(NC3CCCCC3)n2c1,"2-[3-(4-chlorophenyl)-5-methyl-1,2-oxazol-4-yl]-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C1COC(=CO1)C=O,"5-methylpyridin-2-amine|isocyanocyclohexane|2,3-dihydro-1,4-dioxine-5-carbaldehyde",Cc1ccc2nc(C3=COCCO3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-(2,3-dihydro-1,4-dioxin-5-yl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1cc(cc(c1C=O)[Cl])[Cl])Oc1ccc(cc1)F.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"2,4-dichloro-6-[(4-fluorophenoxy)methyl]benzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3c(COc4ccc(cc4)F)cc(cc3[Cl])[Cl])c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[2,4-dichloro-6-[(4-fluorophenoxy)methyl]phenyl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
Cc1cc(C)c(C=O)c(C)c1CO.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"3-(hydroxymethyl)-2,4,6-trimethylbenzaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c3c(C)cc(C)c(CO)c3C)c(NC3CCCCC3)n2c1,"[3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-2,4,6-trimethylphenyl]methanol",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CCc1c(C=O)c(n(C)n1)[Cl],5-methylpyridin-2-amine|isocyanocyclohexane|5-chloro-3-ethyl-1-methylpyrazole-4-carbaldehyde,CCc1c(c2c(NC3CCCCC3)n3cc(C)ccc3n2)c(n(C)n1)[Cl],"2-(5-chloro-3-ethyl-1-methylpyrazol-4-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CN(C)c1ccc(C=O)c(c1C#N)F,5-methylpyridin-2-amine|isocyanocyclohexane|6-(dimethylamino)-2-fluoro-3-formylbenzonitrile,Cc1ccc2nc(c3ccc(c(C#N)c3F)N(C)C)c(NC3CCCCC3)n2c1,"3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]-6-(dimethylamino)-2-fluorobenzonitrile",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C(c1ccccc1)n1c2ccccc2c2cc(C=O)ccc12,5-methylpyridin-2-amine|isocyanocyclohexane|9-benzylcarbazole-3-carbaldehyde,Cc1ccc2nc(c3ccc4c(c3)c3ccccc3n4Cc3ccccc3)c(NC3CCCCC3)n2c1,"2-(9-benzylcarbazol-3-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C(c1c(nc(s1)[Cl])[Cl])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"2,4-dichloro-1,3-thiazole-5-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(c(NC3CCCCC3)n2c1)c1c(nc(s1)[Cl])[Cl],"N-cyclohexyl-2-(2,4-dichloro-1,3-thiazol-5-yl)-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.CC(=CN)C=O,5-methylpyridin-2-amine|isocyanocyclohexane|3-amino-2-methylprop-2-enal,CC(=CN)c1c(NC2CCCCC2)n2cc(C)ccc2n1,"2-(1-aminoprop-1-en-2-yl)-N-cyclohexyl-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC(C)(C)OC(n1cc(C=O)c2c(cccc12)[Br])=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,tert-butyl 4-bromo-3-formylindole-1-carboxylate|5-methylpyridin-2-amine|isocyanocyclohexane,Cc1ccc2nc(c3cn(C(=O)OC(C)(C)C)c4cccc(c34)[Br])c(NC3CCCCC3)n2c1,"tert-butyl4-bromo-3-[3-(cyclohexylamino)-6-methylimidazo[1,2-a]pyridin-2-yl]indole-1-carboxylate",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1.C1CC1c1c(C=O)c(c2ccc(cc2)F)c2ccccc2n1,5-methylpyridin-2-amine|isocyanocyclohexane|2-cyclopropyl-4-(4-fluorophenyl)quinoline-3-carbaldehyde,Cc1ccc2nc(c3c(c4ccc(cc4)F)c4ccccc4nc3C3CC3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-2-[2-cyclopropyl-4-(4-fluorophenyl)quinolin-3-yl]-6-methylimidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
C1Cc2ccccc2CC1C=O.CC1=CN=C(C=C1)N.[C-]#[N+]C1CCCCC1,"1,2,3,4-tetrahydronaphthalene-2-carbaldehyde|5-methylpyridin-2-amine|isocyanocyclohexane",Cc1ccc2nc(C3CCc4ccccc4C3)c(NC3CCCCC3)n2c1,"N-cyclohexyl-6-methyl-2-(1,2,3,4-tetrahydronaphthalen-2-yl)imidazo[1,2-a]pyridin-3-amine",,CC(C)O.CC(C)O,O=C(O)C(F)(F)F
