reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
O=C1CCC(=O)N1Br.ClCCl.c1ccc(P(c2ccccc2)c2ccccc2)cc1.OCCCc1csc2ccccc12,"1-bromopyrrolidine-2,5-dione|dichloromethane|triphenylphosphane|3-(1-benzothiophen-3-yl)propan-1-ol",BrCCCc1csc2ccccc12,3-(3-bromopropyl)-1-benzothiophene,,,
N#Cc1ccc2[nH]c(C(F)(F)F)c(C(=O)O)c2c1.CN1CCCC1=O.O,5-cyano-2-(trifluoromethyl)-1H-indole-3-carboxylic acid|1-methylpyrrolidin-2-one|oxidane,N#Cc1ccc2[nH]c(C(F)(F)F)cc2c1,2-(trifluoromethyl)-1H-indole-5-carbonitrile,,,
COc1ccc(CCNC=O)cc1OC.N,"N-[2-(3,4-dimethoxyphenyl)ethyl]formamide|azane",COc1cc2c(cc1OC)CCN=C2,"6,7-dimethoxy-3,4-dihydroisoquinoline",,,
CC(=O)Cc1ccncc1.CC(=O)OC(C)=O.CC(=O)O.CCOC(OCC)OCC,1-pyridin-4-ylpropan-2-one|acetyl acetate|acetic acid|diethoxymethoxyethane,CCOC=C(C(C)=O)c1ccncc1,4-ethoxy-3-pyridin-4-ylbut-3-en-2-one,,,
CCOC(=O)C=O.[BH3-]C#N.CS(=O)(=O)c1cccc(N)c1.Cc1ccccc1.CO.CC(=O)O.[Na+].O,ethyl 2-oxoacetate|cyanoboranuide|3-methylsulfonylaniline|toluene|methanol|acetic acid|sodium(1+)|oxidane,CCOC(=O)CNc1cccc(S(C)(=O)=O)c1,ethyl 2-(3-methylsulfonylanilino)acetate,,,
O=C([O-])O.CS(=O)(=O)Cl.Nc1cc([N+](=O)[O-])cc(C(F)(F)F)c1.[Na+].c1ccncc1,hydrogen carbonate|methanesulfonyl chloride|3-nitro-5-(trifluoromethyl)aniline|sodium(1+)|pyridine,CS(=O)(=O)Nc1cc([N+](=O)[O-])cc(C(F)(F)F)c1,N-[3-nitro-5-(trifluoromethyl)phenyl]methanesulfonamide,,,
CCCC[N+](CCCC)(CCCC)CCCC.ClCCl.[O-]Cl.OC(c1cccnc1)C(F)(F)F.[Na+].O.O=S(=O)([O-])O,"tetrabutylazanium|dichloromethane|hypochlorite|2,2,2-trifluoro-1-pyridin-3-ylethanol|sodium(1+)|oxidane|hydrogen sulfate",O=C(c1cccnc1)C(F)(F)F,"2,2,2-trifluoro-1-pyridin-3-ylethanone",,,
Fc1ccc(I)cc1Br.C#Cc1cncc(OC)c1.CCN(CC)CC.[Cu]I.Cl[Pd]Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,"2-bromo-1-fluoro-4-iodobenzene|3-ethynyl-5-methoxypyridine|N,N-diethylethanamine|iodocopper|dichloropalladium|triphenylphosphane|triphenylphosphane",COc1cncc(C#Cc2ccc(F)c(Br)c2)c1,3-[2-(3-bromo-4-fluorophenyl)ethynyl]-5-methoxypyridine,,,
O=Cc1c(Cl)nc(-c2ccccc2)c2ccccc12.Cl.NO.c1ccncc1,3-chloro-1-phenylisoquinoline-4-carbaldehyde|chlorane|hydroxylamine|pyridine,ON=Cc1c(Cl)nc(-c2ccccc2)c2ccccc12,N-[(3-chloro-1-phenylisoquinolin-4-yl)methylidene]hydroxylamine,,,
BrCCBr.CCOC(C)=O.[Na+].[OH-].O.Oc1c(Br)cccc1Br,"1,2-dibromoethane|ethyl acetate|sodium(1+)|hydroxide|oxidane|2,6-dibromophenol",BrCCOc1c(Br)cccc1Br,"1,3-dibromo-2-(2-bromoethoxy)benzene",,,
CC1CCCCC1N.COc1ccccc1C=CC(=O)O,2-methylcyclohexan-1-amine|3-(2-methoxyphenyl)prop-2-enoic acid,COc1ccccc1C=CC(=O)NC1CCCCC1C,3-(2-methoxyphenyl)-N-(2-methylcyclohexyl)prop-2-enamide,,,
O=C([O-])O.[Na+].O.ONCl.O=C(O)C(=O)c1cccs1,hydrogen carbonate|sodium(1+)|oxidane|N-chlorohydroxylamine|2-oxo-2-thiophen-2-ylacetic acid,O=C(O)C(=NO)c1cccs1,2-hydroxyimino-2-thiophen-2-ylacetic acid,,,
CN=C=O.CCN(CC)CC.ClCCCl.COc1cccc(Cl)c1C1OC(=O)NC1=O,"methylimino(oxo)methane|N,N-diethylethanamine|1,2-dichloroethane|5-(2-chloro-6-methoxyphenyl)-1,3-oxazolidine-2,4-dione",CNC(=O)N1C(=O)OC(c2c(Cl)cccc2OC)C1=O,"5-(2-chloro-6-methoxyphenyl)-N-methyl-2,4-dioxo-1,3-oxazolidine-3-carboxamide",,,
CCOC(=O)CC(=O)[O-].N#Cc1ccc(F)c(C(=O)Cl)c1.Cc1ccccc1.CC#N.CCN(CC)CC.[Cl-].[Cl-].[K+].[Mg+2].CN(C)C=O.O=S(Cl)Cl,"3-ethoxy-3-oxopropanoate|5-cyano-2-fluorobenzoyl chloride|toluene|acetonitrile|N,N-diethylethanamine|chloride|chloride|potassium(1+)|magnesium(2+)|N,N-dimethylformamide|thionyl dichloride",CCOC(=O)CC(=O)c1cc(C#N)ccc1F,ethyl 3-(5-cyano-2-fluorophenyl)-3-oxopropanoate,,,
CCOC(OCC)C(C)N.O=Cc1cccc2nsnc12,"1,1-diethoxypropan-2-amine|2,1,3-benzothiadiazole-4-carbaldehyde",CCOC(OCC)C(C)NCc1cccc2nsnc12,"N-(2,1,3-benzothiadiazol-4-ylmethyl)-1,1-diethoxypropan-2-amine",,,
CC(C)(C)S(N)=O.CC(C)(C)C=CC=O.ClCCl,"2-methylpropane-2-sulfinamide|4,4-dimethylpent-2-enal|dichloromethane",CC(C)(C)C=CC=NS(=O)C(C)(C)C,"N-(4,4-dimethylpent-2-enylidene)-2-methylpropane-2-sulfinamide",,,
C1CCOC1.C[Si](C)(C)[N-][Si](C)(C)C.CSc1ccc(CC(=O)O)cc1.ClCCCCI.[Na+],oxolane|bis(trimethylsilyl)azanide|2-(4-methylsulfanylphenyl)acetic acid|1-chloro-4-iodobutane|sodium(1+),CSc1ccc(C(CCCCCl)C(=O)O)cc1,6-chloro-2-(4-methylsulfanylphenyl)hexanoic acid,,,
N#Cc1ccc(CN)cc1.O=C=NCCCl,4-(aminomethyl)benzonitrile|1-chloro-2-isocyanatoethane,N#Cc1ccc(CNC(=O)NCCCl)cc1,1-(2-chloroethyl)-3-[(4-cyanophenyl)methyl]urea,,,
COCCOC.CC(=O)OC(C)=O.Nc1cc(C(F)(F)F)ccc1N1CCOCC1,"1,2-dimethoxyethane|acetyl acetate|2-morpholin-4-yl-5-(trifluoromethyl)aniline",CC(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,N-[2-morpholin-4-yl-5-(trifluoromethyl)phenyl]acetamide,,,
CCCCCCCCc1ccc(N2CCC(O)C2)cc1.CS(C)=O.Cc1ccccc1.C(=NC1CCCCC1)=NC1CCCCC1.O=C(O)C(F)(F)F.c1ccncc1,"1-(4-octylphenyl)pyrrolidin-3-ol|methylsulfinylmethane|toluene|C(=NC1CCCCC1)=NC1CCCCC1|2,2,2-trifluoroacetic acid|pyridine",CCCCCCCCc1ccc(N2CCC(=O)C2)cc1,1-(4-octylphenyl)pyrrolidin-3-one,,,
O=CN1CCOCC1.CC(C)(CCl)c1ccccc1.Cl.I.[Mg].C1CCOC1,morpholine-4-carbaldehyde|(1-chloro-2-methylpropan-2-yl)benzene|chlorane|iodane|magnesium|oxolane,CC(C)(CC=O)c1ccccc1,3-methyl-3-phenylbutanal,,,
CCN(CC)CC.Clc1ccc2c(Cl)ncnc2c1.Nc1ccccc1.O.c1ccccc1,"N,N-diethylethanamine|4,7-dichloroquinazoline|aniline|oxidane|benzene",Clc1ccc2c(Nc3ccccc3)ncnc2c1,7-chloro-N-phenylquinazolin-4-amine,,,
CCO.N#CC=C1CCc2cnc3c(c21)CCO3.CO.[Co].N,"ethanol|2-(5-oxa-7-azatricyclo[7.3.0.02,6]dodeca-1,6,8-trien-12-ylidene)acetonitrile|methanol|cobalt|azane",NCC=C1CCc2cnc3c(c21)CCO3,"2-(5-oxa-7-azatricyclo[7.3.0.02,6]dodeca-1,6,8-trien-12-ylidene)ethanamine",,,
C#CCCCNC(=O)OC(C)(C)C.CI.[H-].[Na+].C1CCOC1,tert-butyl N-pent-4-ynylcarbamate|iodomethane|hydride|sodium(1+)|oxolane,C#CCCCN(C)C(=O)OC(C)(C)C,tert-butyl N-methyl-N-pent-4-ynylcarbamate,,,
ClCCl.C=C(C)C.COC(=O)Cc1ccc(C(=O)O)cc1.O=S(=O)(O)O,dichloromethane|2-methylprop-1-ene|4-(2-methoxy-2-oxoethyl)benzoic acid|sulfuric acid,COC(=O)Cc1ccc(C(=O)OC(C)(C)C)cc1,tert-butyl 4-(2-methoxy-2-oxoethyl)benzoate,,,
BrCCCCc1ccccc1.C#CCCO.[Na+].[OH-].O,4-bromobutylbenzene|but-3-yn-1-ol|sodium(1+)|hydroxide|oxidane,C#CCCOCCCCc1ccccc1,4-but-3-ynoxybutylbenzene,,,
C1CCOC1.C[Si](C)(C)N=C=S.CO.ONC1CC(c2ccc(F)cc2)C1,oxolane|isothiocyanato(trimethyl)silane|methanol|N-[3-(4-fluorophenyl)cyclobutyl]hydroxylamine,NC(=S)N(O)C1CC(c2ccc(F)cc2)C1,1-[3-(4-fluorophenyl)cyclobutyl]-1-hydroxythiourea,,,
CC(=O)OCC(=O)Cl.O=C([O-])O.Nc1cccnc1N.[Na+].C1CCOC1.c1c[nH]cn1,"(2-chloro-2-oxoethyl) acetate|hydrogen carbonate|pyridine-2,3-diamine|sodium(1+)|oxolane|1H-imidazole",CC(=O)OCC(=O)Nc1cccnc1N,[2-[(2-aminopyridin-3-yl)amino]-2-oxoethyl] acetate,,,
O=C([O-])[O-].CN(CC(=O)O)c1ccccc1.CCOC(C)=O.ClCc1ccc(Cl)cc1.[Cs+].[Cs+].CN(C)C=O,"carbonate|2-(N-methylanilino)acetic acid|ethyl acetate|1-chloro-4-(chloromethyl)benzene|cesium(1+)|cesium(1+)|N,N-dimethylformamide",CN(CC(=O)OCc1ccc(Cl)cc1)c1ccccc1,(4-chlorophenyl)methyl 2-(N-methylanilino)acetate,,,
COc1cccc(C(=O)O)c1C=O.CC(=O)O.CC(=O)[O-].[Na+].O.O=C1CSC(=S)N1,"2-formyl-3-methoxybenzoic acid|acetic acid|acetate|sodium(1+)|oxidane|2-sulfanylidene-1,3-thiazolidin-4-one",COc1cccc(C(=O)O)c1C=C1SC(=S)NC1=O,"3-methoxy-2-[(4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene)methyl]benzoic acid",,,
O=C(Cl)c1ccc(Br)cc1.N#Cc1ccc(Cl)cc1N.C1CCOC1.c1ccncc1,4-bromobenzoyl chloride|2-amino-4-chlorobenzonitrile|oxolane|pyridine,N#Cc1ccc(Cl)cc1NC(=O)c1ccc(Br)cc1,4-bromo-N-(5-chloro-2-cyanophenyl)benzamide,,,
[Al+3].COC(=O)C1COC(c2c(F)cccc2F)=N1.[H-].[H-].[H-].[H-].[K+].[Li+].C1CCOC1.[OH-].O,"aluminum(3+)|methyl 2-(2,6-difluorophenyl)-4,5-dihydro-1,3-oxazole-4-carboxylate|hydride|hydride|hydride|hydride|potassium(1+)|lithium(1+)|oxolane|hydroxide|oxidane",OCC1COC(c2c(F)cccc2F)=N1,"[2-(2,6-difluorophenyl)-4,5-dihydro-1,3-oxazol-4-yl]methanol",,,
CC1CC(=O)CCCCCCCCCC(=O)C1.ClCCl.O,"3-methylcyclotetradecane-1,5-dione|dichloromethane|oxidane",CC1CC(=O)C2CCCCCCCCC2(O)C1,"4a-hydroxy-3-methyl-2,3,4,5,6,7,8,9,10,11,12,12a-dodecahydrobenzo[10]annulen-1-one",,,
[C-]#N.[K+].[Na+].O=C([O-])O.O=S(Cl)Cl.c1ccccc1.OCc1cnc2ccccc2c1,cyanide|potassium(1+)|sodium(1+)|hydrogen carbonate|thionyl dichloride|benzene|quinolin-3-ylmethanol,N#CCc1cnc2ccccc2c1,2-quinolin-3-ylacetonitrile,,,
Nc1c(Br)cc([N+](=O)[O-])cc1C(F)(F)F.Cl.C1CCOC1.[Zn],2-bromo-4-nitro-6-(trifluoromethyl)aniline|chlorane|oxolane|zinc,Nc1cc(Br)c(N)c(C(F)(F)F)c1,"2-bromo-6-(trifluoromethyl)benzene-1,4-diamine",,,
COc1ccc(CO)cc1OC1CCCC1.Cl,(3-cyclopentyloxy-4-methoxyphenyl)methanol|chlorane,COc1ccc(CCl)cc1OC1CCCC1,4-(chloromethyl)-2-cyclopentyloxy-1-methoxybenzene,,,
BrB(Br)Br.ClCCl.COc1ccc2nc(C3(C)COC(=O)N3)ncc2c1.[Na+].O=C([O-])O,"tribromoborane|dichloromethane|4-(6-methoxyquinazolin-2-yl)-4-methyl-1,3-oxazolidin-2-one|sodium(1+)|hydrogen carbonate",CC1(c2ncc3cc(O)ccc3n2)COC(=O)N1,"4-(6-hydroxyquinazolin-2-yl)-4-methyl-1,3-oxazolidin-2-one",,,
C[S-].CO.Cc1c(Cl)c(Cl)nc(Cl)c1C#N.[Na+],"methanethiolate|methanol|2,5,6-trichloro-4-methylpyridine-3-carbonitrile|sodium(1+)",CSc1nc(Cl)c(C#N)c(C)c1Cl,"2,5-dichloro-4-methyl-6-methylsulfanylpyridine-3-carbonitrile",,,
CC(C)O.Cc1cc(N(C)C)cc[n+]1[O-],"propan-2-ol|N,N,2-trimethyl-1-oxidopyridin-1-ium-4-amine",Cc1cc(N(C)C)ccn1,"N,N,2-trimethylpyridin-4-amine",,,
CC(=O)Oc1cc(C)ccc1C(=O)O.O=S(Cl)Cl,2-acetyloxy-4-methylbenzoic acid|thionyl dichloride,CC(=O)Oc1cc(C)ccc1C(=O)Cl,(2-carbonochloridoyl-5-methylphenyl) acetate,,,
C1COCCN1.CCOC(=O)c1ccc(F)cc1.O=C([O-])c1ccc(F)cc1.O,morpholine|ethyl 4-fluorobenzoate|4-fluorobenzoate|oxidane,CCOC(=O)c1ccc(N2CCOCC2)cc1,ethyl 4-morpholin-4-ylbenzoate,,,
[Br-].C=CCOCCOCCOCCO.CCOCC.[Na+].BrP(Br)Br.c1ccncc1,bromide|2-[2-(2-prop-2-enoxyethoxy)ethoxy]ethanol|ethoxyethane|sodium(1+)|tribromophosphane|pyridine,C=CCOCCOCCOCCBr,3-[2-[2-(2-bromoethoxy)ethoxy]ethoxy]prop-1-ene,,,
Brc1ccncc1.CN(C)C=O.CCCC=O.CCCC(Cl)c1ccncc1.Cl.[H-].[Li].[Na+].O=S(Cl)Cl.c1c[nH]cn1,"4-bromopyridine|N,N-dimethylformamide|butanal|4-(1-chlorobutyl)pyridine|chlorane|hydride|lithium|sodium(1+)|thionyl dichloride|1H-imidazole",CCCC(c1ccncc1)n1ccnc1,4-(1-imidazol-1-ylbutyl)pyridine,,,
[Li]CCCC.CCOCCOc1ccc(C)nc1.CC(=O)N(C)C.CCCCCC.Cl.C1CCOC1,"lithium;butane|5-(2-ethoxyethoxy)-2-methylpyridine|N,N-dimethylacetamide|hexane|chlorane|oxolane",CCOCCOc1ccc(CC(C)=O)nc1,1-[5-(2-ethoxyethoxy)pyridin-2-yl]propan-2-one,,,
Cc1ccc(F)c(Br)c1.C1CCOC1.[Li]CCCC.CC(C)NC(C)C.O=C=O,2-bromo-1-fluoro-4-methylbenzene|oxolane|lithium;butane|N-propan-2-ylpropan-2-amine|O=C=O,Cc1cc(Br)c(F)c(C(=O)O)c1,3-bromo-2-fluoro-5-methylbenzoic acid,,,
CCOC(=O)C(=O)OC(C)(C)C.C1CCOC1.[Li]C#CC(C)C,2-O-tert-butyl 1-O-ethyl oxalate|oxolane|lithium;3-methylbut-1-yne,CC(C)C#CC(=O)C(=O)OC(C)(C)C,tert-butyl 5-methyl-2-oxohex-3-ynoate,,,
Cl.[H-].N=C(N)N.[Na+].CN(C)C=O.COC(=O)c1ccc2c(c1)[nH]c1ccccc12,"chlorane|hydride|guanidine|sodium(1+)|N,N-dimethylformamide|methyl 9H-carbazole-2-carboxylate",NC(N)=NC(=O)c1ccc2c(c1)[nH]c1ccccc12,N-(diaminomethylidene)-9H-carbazole-2-carboxamide,,,
CCOC(C)=O.COCCOCC(CC1CC1)NC(=O)OC(C)(C)C.Cl.O,ethyl acetate|tert-butyl N-[1-cyclopropyl-3-(2-methoxyethoxy)propan-2-yl]carbamate|chlorane|oxidane,COCCOCC(N)CC1CC1,1-cyclopropyl-3-(2-methoxyethoxy)propan-2-amine,,,
BrCc1ccccc1.CN(C)C=O.[H-].O=[N+]([O-])c1cc[nH]n1.[Na+],"bromomethylbenzene|N,N-dimethylformamide|hydride|5-nitro-1H-pyrazole|sodium(1+)",O=[N+]([O-])c1ccn(Cc2ccccc2)n1,1-benzyl-3-nitropyrazole,,,
CCN(C=[N+](CC)CC)CC.COS(=O)(=O)[O-].F[P-](F)(F)(F)(F)F.[NH4+].O,diethylaminomethylidene(diethyl)azanium|methyl sulfate|hexafluorophosphate|azanium|oxidane,CCN(C=[N+](CC)CC)CC.F[P-](F)(F)(F)(F)F,diethylaminomethylidene(diethyl)azanium|hexafluorophosphate,,,
O=[N+]([O-])c1ccccc1F.[H-].[Na+].C1COCCO1.OC1CCCCC1,"1-fluoro-2-nitrobenzene|hydride|sodium(1+)|1,4-dioxane|cyclohexanol",O=[N+]([O-])c1ccccc1OC1CCCCC1,1-cyclohexyloxy-2-nitrobenzene,,,
ClCCl.C=CCOc1c(CC=C)cccc1[N+](=O)[O-],dichloromethane|1-nitro-2-prop-2-enoxy-3-prop-2-enylbenzene,O=[N+]([O-])c1cccc2c1OCC=CC2,"9-nitro-2,5-dihydro-1-benzoxepine",,,
BrC1CCCC1.COc1cccc(CC#N)c1.[H-].[Na+].CN(C)C=O,"bromocyclopentane|2-(3-methoxyphenyl)acetonitrile|hydride|sodium(1+)|N,N-dimethylformamide",COc1cccc(C(C#N)C2CCCC2)c1,2-cyclopentyl-2-(3-methoxyphenyl)acetonitrile,,,
O=C([O-])O.C1CNCCN1.CN(C)C=O.COc1ccc2nc(Cl)ccc2c1.[Na+],"hydrogen carbonate|piperazine|N,N-dimethylformamide|2-chloro-6-methoxyquinoline|sodium(1+)",COc1ccc2nc(N3CCNCC3)ccc2c1,6-methoxy-2-piperazin-1-ylquinoline,,,
ClCCl.CCN(CC)CC.O=C(Cl)C(Cl)(Cl)Cl.Nc1cc(Cl)c(N)c(Cl)c1,"dichloromethane|N,N-diethylethanamine|2,2,2-trichloroacetyl chloride|2,6-dichlorobenzene-1,4-diamine",Nc1c(Cl)cc(NC(=O)C(Cl)(Cl)Cl)cc1Cl,"N-(4-amino-3,5-dichlorophenyl)-2,2,2-trichloroacetamide",,,
Clc1cc(Br)cc(Br)c1.COC(=O)CC(=O)OC.C1COCCO1.ClCCl.[Cu]Br.[H-].[Na+],"1,3-dibromo-5-chlorobenzene|dimethyl propanedioate|1,4-dioxane|dichloromethane|bromocopper|hydride|sodium(1+)",COC(=O)C(C(=O)OC)c1cc(Cl)cc(Br)c1,dimethyl 2-(3-bromo-5-chlorophenyl)propanedioate,,,
C=CC(=O)OC.CCNCC.COc1cc(O)ccc1O,"methyl prop-2-enoate|N-ethylethanamine|2-methoxybenzene-1,4-diol",CCN(CC)CCC(=O)OC,methyl 3-(diethylamino)propanoate,,,
O=C1CCC(=O)N1Br.Cc1ccc2c(c1)S(=O)(=O)N(C)C2=O,"1-bromopyrrolidine-2,5-dione|2,6-dimethyl-1,1-dioxo-1,2-benzothiazol-3-one",CN1C(=O)c2ccc(CBr)cc2S1(=O)=O,"6-(bromomethyl)-2-methyl-1,1-dioxo-1,2-benzothiazol-3-one",,,
CNCCN.COc1ccc2c(Cl)noc2c1,"N'-methylethane-1,2-diamine|3-chloro-6-methoxy-1,2-benzoxazole",CNCCNc1noc2cc(OC)ccc12,"N'-(6-methoxy-1,2-benzoxazol-3-yl)-N-methylethane-1,2-diamine",,,
CS(C)=O.CCN(CC)CC.CCOC(C)=O.COc1cc(-c2nc(CO)cs2)cc(OC)c1OC.O=S(=O)=O.c1ccncc1,"methylsulfinylmethane|N,N-diethylethanamine|ethyl acetate|[2-(3,4,5-trimethoxyphenyl)-1,3-thiazol-4-yl]methanol|sulfur trioxide|pyridine",COc1cc(-c2nc(C=O)cs2)cc(OC)c1OC,"2-(3,4,5-trimethoxyphenyl)-1,3-thiazole-4-carbaldehyde",,,
[H][H].C1COCCO1.C#CC(O)c1cccc(Oc2ccccc2)c1,"molecular hydrogen|1,4-dioxane|1-(3-phenoxyphenyl)prop-2-yn-1-ol",C=CC(O)c1cccc(Oc2ccccc2)c1,1-(3-phenoxyphenyl)prop-2-en-1-ol,,,
CCOP(=O)(Cc1ccc(C(=O)OC)cn1)OCC.C1CCOC1.CO.[Li+].[OH-],methyl 6-(diethoxyphosphorylmethyl)pyridine-3-carboxylate|oxolane|methanol|lithium(1+)|hydroxide,CCOP(=O)(Cc1ccc(C(=O)O)cn1)OCC,6-(diethoxyphosphorylmethyl)pyridine-3-carboxylic acid,,,
CO.COc1ccc2c(c1)C(CC#N)CC2.N,"methanol|2-(6-methoxy-2,3-dihydro-1H-inden-1-yl)acetonitrile|azane",COc1ccc2c(c1)C(CCN)CC2,"2-(6-methoxy-2,3-dihydro-1H-inden-1-yl)ethanamine",,,
C1CCOC1.Nc1ccc(O)cc1[N+](=O)[O-].CC(C)OC(=O)N=NC(=O)OC(C)C.OCCN1CCOCC1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,oxolane|4-amino-3-nitrophenol|propan-2-yl N-propan-2-yloxycarbonyliminocarbamate|2-morpholin-4-ylethanol|triphenylphosphane,Nc1ccc(OCCN2CCOCC2)cc1[N+](=O)[O-],4-(2-morpholin-4-ylethoxy)-2-nitroaniline,,,
[Al+3].COC(=O)NCCc1ccc(O)cc1.[H-].[H-].[H-].[H-].[Li+].C1CCOC1,aluminum(3+)|methyl N-[2-(4-hydroxyphenyl)ethyl]carbamate|hydride|hydride|hydride|hydride|lithium(1+)|oxolane,CNCCc1ccc(O)cc1,4-[2-(methylamino)ethyl]phenol,,,
ClCCCCBr.Cc1cc2ccc(O)cc2[nH]c1=O,1-bromo-4-chlorobutane|7-hydroxy-3-methyl-1H-quinolin-2-one,Cc1cc2ccc(OCCCCCl)cc2[nH]c1=O,7-(4-chlorobutoxy)-3-methyl-1H-quinolin-2-one,,,
C1CCOC1.CS(C)=O.C[S+](C)C.O=Cc1ccc(C(F)(F)F)nc1.[H-].[I-].[Na+].O,oxolane|methylsulfinylmethane|trimethylsulfanium|6-(trifluoromethyl)pyridine-3-carbaldehyde|hydride|iodide|sodium(1+)|oxidane,FC(F)(F)c1ccc(C2CO2)cn1,5-(oxiran-2-yl)-2-(trifluoromethyl)pyridine,,,
CCN(CC)CC.C[Si](C)(C)C(C(N)=O)[Si](C)(C)C.N=C(N)Nc1ccc(C(=O)O)cc1.Nc1ncc(Cl)[nH]1.C1CCOC1.O.O=S(Cl)Cl,"N,N-diethylethanamine|2,2-bis(trimethylsilyl)acetamide|4-(diaminomethylideneamino)benzoic acid|5-chloro-1H-imidazol-2-amine|oxolane|oxidane|thionyl dichloride",N=C(N)Nc1ccc(C(=O)Nc2ncc(Cl)[nH]2)cc1,N-(5-chloro-1H-imidazol-2-yl)-4-(diaminomethylideneamino)benzamide,,,
Cc1cc(O)ccc1Br.CN(C)C(=S)Cl.[H-].[Na+].CN(C)C=O.O,"4-bromo-3-methylphenol|N,N-dimethylcarbamothioyl chloride|hydride|sodium(1+)|N,N-dimethylformamide|oxidane",Cc1cc(OC(=S)N(C)C)ccc1Br,"O-(4-bromo-3-methylphenyl) N,N-dimethylcarbamothioate",,,
CCOC(=O)CBr.C1CCC2=NCCCN2CC1.CC#N.Oc1cccc2cnccc12,"ethyl 2-bromoacetate|2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepine|acetonitrile|isoquinolin-5-ol",CCOC(=O)COc1cccc2cnccc12,ethyl 2-isoquinolin-5-yloxyacetate,,,
[BH4-].CCO.COCC(=O)c1ccccc1.[Na+],boranuide|ethanol|2-methoxy-1-phenylethanone|sodium(1+),COCC(O)c1ccccc1,2-methoxy-1-phenylethanol,,,
CCI.[K+].[K+].COC(=O)c1cc([N+](=O)[O-])c2cn[nH]c2c1.O=C([O-])[O-].CN(C)C=O,"iodoethane|potassium(1+)|potassium(1+)|methyl 4-nitro-1H-indazole-6-carboxylate|carbonate|N,N-dimethylformamide",CCn1ncc2c([N+](=O)[O-])cc(C(=O)OC)cc21,methyl 1-ethyl-4-nitroindazole-6-carboxylate,,,
C1CCOC1.CCN(CC)CC.CS(=O)(=O)Cl.NC1CCCc2ccc([N+](=O)[O-])cc21.O,"oxolane|N,N-diethylethanamine|methanesulfonyl chloride|7-nitro-1,2,3,4-tetrahydronaphthalen-1-amine|oxidane",CS(=O)(=O)NC1CCCc2ccc([N+](=O)[O-])cc21,"N-(7-nitro-1,2,3,4-tetrahydronaphthalen-1-yl)methanesulfonamide",,,
O=C([O-])O.CC(C)C(=O)O.ClCCl.Cl.NNc1ccc(F)cn1.[Na+].O.On1nnc2ccccc21,hydrogen carbonate|2-methylpropanoic acid|dichloromethane|chlorane|(5-fluoropyridin-2-yl)hydrazine|sodium(1+)|oxidane|1-hydroxybenzotriazole,CC(C)C(=O)NNc1ccc(F)cn1,N'-(5-fluoropyridin-2-yl)-2-methylpropanehydrazide,,,
CCO.[H][H].CC(C(=O)OCc1ccccc1)N1CCOC1=O,"ethanol|molecular hydrogen|benzyl 2-(2-oxo-1,3-oxazolidin-3-yl)propanoate",CC(C(=O)O)N1CCOC1=O,"2-(2-oxo-1,3-oxazolidin-3-yl)propanoic acid",,,
CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.[H-].Ic1cn[nH]c1.[Na+].CN(C)C=O,"tert-butyl 4-methylsulfonyloxypiperidine-1-carboxylate|hydride|4-iodo-1H-pyrazole|sodium(1+)|N,N-dimethylformamide",CC(C)(C)OC(=O)N1CCC(n2cc(I)cn2)CC1,tert-butyl 4-(4-iodopyrazol-1-yl)piperidine-1-carboxylate,,,
CNC.O=c1[nH]c2ccc(S(=O)(=O)Cl)cc2[nH]c1=O,"N-methylmethanamine|2,3-dioxo-1,4-dihydroquinoxaline-6-sulfonyl chloride",CN(C)S(=O)(=O)c1ccc2[nH]c(=O)c(=O)[nH]c2c1,"N,N-dimethyl-2,3-dioxo-1,4-dihydroquinoxaline-6-sulfonamide",,,
CCN(CC)CC.CC#N.Cn1cnc2c(Cl)nc(Cl)nc21.NC1CCCCC1,"N,N-diethylethanamine|acetonitrile|2,6-dichloro-9-methylpurine|cyclohexanamine",Cn1cnc2c(NC3CCCCC3)nc(Cl)nc21,2-chloro-N-cyclohexyl-9-methylpurin-6-amine,,,
Cc1ccc(S(=O)(=O)c2ccccc2)cc1[N+](=O)[O-].CCCc1ccc(S(C)(=O)=O)cc1N.CS(=O)(=O)c1ccc(Br)cc1.CO.CCOC(C)=O,4-(benzenesulfonyl)-1-methyl-2-nitrobenzene|5-methylsulfonyl-2-propylaniline|1-bromo-4-methylsulfonylbenzene|methanol|ethyl acetate,Cc1ccc(S(=O)(=O)c2ccccc2)cc1N,5-(benzenesulfonyl)-2-methylaniline,,,
BrB(Br)Br.O=C(CCOCc1ccccc1)Nc1cncc(Br)c1.ClCCl,tribromoborane|N-(5-bromopyridin-3-yl)-3-phenylmethoxypropanamide|dichloromethane,O=C(CCO)Nc1cncc(Br)c1,N-(5-bromopyridin-3-yl)-3-hydroxypropanamide,,,
